month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv
2024-09,海岳市,自营小程序,收纳用品,空间整理,老客户,会员优惠,31,40,62,3129.76
2024-09,海岳市,自营小程序,清洁用品,清洁工具,新客户,无促销,170,185,315,11661.30
2024-09,海岳市,自营小程序,清洁用品,清洁工具,新客户,优惠券,50,55,93,3226.17
2024-09,海岳市,自营小程序,清洁用品,清洁工具,新客户,平台大促,28,31,53,1663.67
2024-09,海岳市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,31,34,58,1985.92
2024-09,海岳市,自营小程序,清洁用品,家居耗材,新客户,无促销,151,165,279,6818.76
2024-09,海岳市,自营小程序,清洁用品,家居耗材,新客户,优惠券,44,48,82,1885.18
2024-09,海岳市,自营小程序,清洁用品,家居耗材,新客户,平台大促,25,28,47,974.31
2024-09,海岳市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,27,30,51,1132.20
2024-09,海岳市,自营小程序,清洁用品,清洁工具,老客户,无促销,144,188,315,11661.30
2024-09,海岳市,自营小程序,清洁用品,清洁工具,老客户,优惠券,43,56,93,3226.17
2024-09,海岳市,自营小程序,清洁用品,清洁工具,老客户,平台大促,24,32,53,1663.67
2024-09,海岳市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,43,57,96,3287.04
2024-09,海岳市,自营小程序,清洁用品,家居耗材,老客户,无促销,128,170,290,7087.60
2024-09,海岳市,自营小程序,清洁用品,家居耗材,老客户,优惠券,38,50,84,1931.16
2024-09,海岳市,自营小程序,清洁用品,家居耗材,老客户,平台大促,21,28,47,974.31
2024-09,海岳市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,38,50,85,1887.00
2024-09,海岳市,自营小程序,小家电,厨房小电,新客户,无促销,127,138,152,32578.16
2024-09,海岳市,自营小程序,小家电,厨房小电,新客户,优惠券,38,42,47,9361.93
2024-09,海岳市,自营小程序,小家电,厨房小电,新客户,平台大促,21,23,26,4666.48
2024-09,海岳市,自营小程序,小家电,厨房小电,新客户,会员优惠,23,25,28,5498.92
2024-09,海岳市,自营小程序,小家电,生活电器,新客户,无促销,113,123,138,22720.32
2024-09,海岳市,自营小程序,小家电,生活电器,新客户,优惠券,33,36,40,6142.80
2024-09,海岳市,自营小程序,小家电,生活电器,新客户,平台大促,18,20,22,3050.52
2024-09,海岳市,自营小程序,小家电,生活电器,新客户,会员优惠,20,22,25,3760.00
2024-09,海岳市,自营小程序,小家电,厨房小电,老客户,无促销,106,140,159,34078.47
2024-09,海岳市,自营小程序,小家电,厨房小电,老客户,优惠券,31,41,45,8963.55
2024-09,海岳市,自营小程序,小家电,厨房小电,老客户,平台大促,17,22,24,4307.52
2024-09,海岳市,自营小程序,小家电,厨房小电,老客户,会员优惠,32,42,47,9230.33
2024-09,海岳市,自营小程序,小家电,生活电器,老客户,无促销,94,125,142,23378.88
2024-09,海岳市,自营小程序,小家电,生活电器,老客户,优惠券,28,36,41,6296.37
2024-09,海岳市,自营小程序,小家电,生活电器,老客户,平台大促,16,21,24,3327.84
2024-09,海岳市,自营小程序,小家电,生活电器,老客户,会员优惠,28,37,42,6316.80
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,新客户,无促销,144,158,223,15848.61
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,42,46,64,4190.72
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,24,27,38,2261.76
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,26,29,41,2648.60
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,新客户,无促销,127,139,199,6718.24
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,38,42,59,1855.55
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,21,23,33,945.45
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,23,26,37,1134.79
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,老客户,无促销,121,156,224,15919.68
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,36,47,66,4321.68
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,20,26,37,2202.24
2024-09,海岳市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,36,47,67,4328.20
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,老客户,无促销,108,140,197,6650.72
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,32,42,59,1855.55
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,18,24,35,1002.75
2024-09,海岳市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,32,41,58,1778.86
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,新客户,无促销,115,125,195,8466.90
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,34,37,56,2245.04
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,19,21,33,1191.96
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,21,23,35,1375.15
2024-09,海岳市,第三方平台,收纳用品,空间整理,新客户,无促销,102,112,174,10105.92
2024-09,海岳市,第三方平台,收纳用品,空间整理,新客户,优惠券,30,33,51,2703.00
2024-09,海岳市,第三方平台,收纳用品,空间整理,新客户,平台大促,17,19,30,1437.30
2024-09,海岳市,第三方平台,收纳用品,空间整理,新客户,会员优惠,18,20,31,1638.04
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,老客户,无促销,95,124,190,8249.80
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,28,37,57,2285.13
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,16,21,32,1155.84
2024-09,海岳市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,28,37,58,2278.82
2024-09,海岳市,第三方平台,收纳用品,空间整理,老客户,无促销,84,109,171,9931.68
2024-09,海岳市,第三方平台,收纳用品,空间整理,老客户,优惠券,25,33,51,2703.00
2024-09,海岳市,第三方平台,收纳用品,空间整理,老客户,平台大促,14,18,28,1341.48
2024-09,海岳市,第三方平台,收纳用品,空间整理,老客户,会员优惠,25,33,51,2694.84
2024-09,海岳市,第三方平台,清洁用品,清洁工具,新客户,无促销,133,146,243,9591.21
2024-09,海岳市,第三方平台,清洁用品,清洁工具,新客户,优惠券,39,42,71,2574.46
2024-09,海岳市,第三方平台,清洁用品,清洁工具,新客户,平台大促,22,24,41,1350.95
2024-09,海岳市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,24,26,43,1545.42
2024-09,海岳市,第三方平台,清洁用品,家居耗材,新客户,无促销,118,131,223,5769.01
2024-09,海岳市,第三方平台,清洁用品,家居耗材,新客户,优惠券,35,38,64,1531.52
2024-09,海岳市,第三方平台,清洁用品,家居耗材,新客户,平台大促,20,22,37,806.23
2024-09,海岳市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,21,23,39,902.85
2024-09,海岳市,第三方平台,清洁用品,清洁工具,老客户,无促销,121,157,265,10459.55
2024-09,海岳市,第三方平台,清洁用品,清洁工具,老客户,优惠券,36,47,78,2828.28
2024-09,海岳市,第三方平台,清洁用品,清洁工具,老客户,平台大促,20,26,44,1449.80
2024-09,海岳市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,36,47,79,2839.26
2024-09,海岳市,第三方平台,清洁用品,家居耗材,老客户,无促销,107,140,232,6001.84
2024-09,海岳市,第三方平台,清洁用品,家居耗材,老客户,优惠券,31,40,67,1603.31
2024-09,海岳市,第三方平台,清洁用品,家居耗材,老客户,平台大促,17,22,37,806.23
2024-09,海岳市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,32,41,70,1620.50
2024-09,海岳市,第三方平台,小家电,厨房小电,新客户,无促销,96,105,118,26722.28
2024-09,海岳市,第三方平台,小家电,厨房小电,新客户,优惠券,28,31,35,7387.45
2024-09,海岳市,第三方平台,小家电,厨房小电,新客户,平台大促,16,18,20,3767.80
2024-09,海岳市,第三方平台,小家电,厨房小电,新客户,会员优惠,17,19,21,4345.74
2024-09,海岳市,第三方平台,小家电,生活电器,新客户,无促销,85,95,107,18474.62
2024-09,海岳市,第三方平台,小家电,生活电器,新客户,优惠券,25,27,30,4857.60
2024-09,海岳市,第三方平台,小家电,生活电器,新客户,平台大促,14,15,17,2463.47
2024-09,海岳市,第三方平台,小家电,生活电器,新客户,会员优惠,15,17,19,3036.01
2024-09,海岳市,第三方平台,小家电,厨房小电,老客户,无促销,85,112,123,27854.58
2024-09,海岳市,第三方平台,小家电,厨房小电,老客户,优惠券,25,32,35,7387.45
2024-09,海岳市,第三方平台,小家电,厨房小电,老客户,平台大促,14,18,20,3767.80
2024-09,海岳市,第三方平台,小家电,厨房小电,老客户,会员优惠,25,32,36,7449.84
2024-09,海岳市,第三方平台,小家电,生活电器,老客户,无促销,76,99,110,18992.60
2024-09,海岳市,第三方平台,小家电,生活电器,老客户,优惠券,22,29,32,5181.44
2024-09,海岳市,第三方平台,小家电,生活电器,老客户,平台大促,12,15,17,2463.47
2024-09,海岳市,第三方平台,小家电,生活电器,老客户,会员优惠,23,30,34,5432.86
2024-09,南浦市,自营App,厨房用品,烹饪器具,新客户,无促销,241,267,380,26144.00
2024-09,南浦市,自营App,厨房用品,烹饪器具,新客户,优惠券,71,79,113,7304.32
2024-09,南浦市,自营App,厨房用品,烹饪器具,新客户,平台大促,40,43,60,3497.40
2024-09,南浦市,自营App,厨房用品,烹饪器具,新客户,会员优惠,43,48,69,4338.03
2024-09,南浦市,自营App,厨房用品,餐厨工具,新客户,无促销,214,232,324,10646.64
2024-09,南浦市,自营App,厨房用品,餐厨工具,新客户,优惠券,63,69,97,2986.63
2024-09,南浦市,自营App,厨房用品,餐厨工具,新客户,平台大促,35,39,55,1525.15
2024-09,南浦市,自营App,厨房用品,餐厨工具,新客户,会员优惠,39,42,59,1758.20
2024-09,南浦市,自营App,厨房用品,烹饪器具,老客户,无促销,208,275,386,26556.80
2024-09,南浦市,自营App,厨房用品,烹饪器具,老客户,优惠券,61,81,115,7433.60
2024-09,南浦市,自营App,厨房用品,烹饪器具,老客户,平台大促,34,45,65,3788.85
2024-09,南浦市,自营App,厨房用品,烹饪器具,老客户,会员优惠,62,82,117,7355.79
2024-09,南浦市,自营App,厨房用品,餐厨工具,老客户,无促销,184,241,342,11238.12
2024-09,南浦市,自营App,厨房用品,餐厨工具,老客户,优惠券,54,70,98,3017.42
2024-09,南浦市,自营App,厨房用品,餐厨工具,老客户,平台大促,30,39,55,1525.15
2024-09,南浦市,自营App,厨房用品,餐厨工具,老客户,会员优惠,55,73,105,3129.00
2024-09,南浦市,自营App,收纳用品,衣物收纳,新客户,无促销,184,204,312,13160.16
2024-09,南浦市,自营App,收纳用品,衣物收纳,新客户,优惠券,54,58,90,3520.80
2024-09,南浦市,自营App,收纳用品,衣物收纳,新客户,平台大促,30,33,51,1806.93
2024-09,南浦市,自营App,收纳用品,衣物收纳,新客户,会员优惠,33,37,58,2195.30
2024-09,南浦市,自营App,收纳用品,空间整理,新客户,无促销,164,181,277,15439.98
2024-09,南浦市,自营App,收纳用品,空间整理,新客户,优惠券,48,52,80,4208.00
2024-09,南浦市,自营App,收纳用品,空间整理,新客户,平台大促,27,29,45,2099.25
2024-09,南浦市,自营App,收纳用品,空间整理,新客户,会员优惠,30,33,51,2592.84
2024-09,南浦市,自营App,收纳用品,衣物收纳,老客户,无促销,158,204,313,13202.34
2024-09,南浦市,自营App,收纳用品,衣物收纳,老客户,优惠券,47,61,95,3716.40
2024-09,南浦市,自营App,收纳用品,衣物收纳,老客户,平台大促,26,34,53,1877.79
2024-09,南浦市,自营App,收纳用品,衣物收纳,老客户,会员优惠,47,61,95,3595.75
2024-09,南浦市,自营App,收纳用品,空间整理,老客户,无促销,141,187,289,16108.86
2024-09,南浦市,自营App,收纳用品,空间整理,老客户,优惠券,41,53,82,4313.20
2024-09,南浦市,自营App,收纳用品,空间整理,老客户,平台大促,23,30,47,2192.55
2024-09,南浦市,自营App,收纳用品,空间整理,老客户,会员优惠,42,55,86,4372.24
2024-09,南浦市,自营App,清洁用品,清洁工具,新客户,无促销,221,241,409,15591.08
2024-09,南浦市,自营App,清洁用品,清洁工具,新客户,优惠券,65,72,122,4278.54
2024-09,南浦市,自营App,清洁用品,清洁工具,新客户,平台大促,36,39,67,2156.06
2024-09,南浦市,自营App,清洁用品,清洁工具,新客户,会员优惠,40,45,75,2591.25
2024-09,南浦市,自营App,清洁用品,家居耗材,新客户,无促销,196,219,367,9226.38
2024-09,南浦市,自营App,清洁用品,家居耗材,新客户,优惠券,58,65,110,2544.30
2024-09,南浦市,自营App,清洁用品,家居耗材,新客户,平台大促,32,35,58,1223.22
2024-09,南浦市,自营App,清洁用品,家居耗材,新客户,会员优惠,36,39,67,1523.58
2024-09,南浦市,自营App,清洁用品,清洁工具,老客户,无促销,189,250,416,15857.92
2024-09,南浦市,自营App,清洁用品,清洁工具,老客户,优惠券,56,73,123,4313.61
2024-09,南浦市,自营App,清洁用品,清洁工具,老客户,平台大促,31,41,69,2220.42
2024-09,南浦市,自营App,清洁用品,清洁工具,老客户,会员优惠,56,74,123,4249.65
2024-09,南浦市,自营App,清洁用品,家居耗材,老客户,无促销,167,216,364,9150.96
2024-09,南浦市,自营App,清洁用品,家居耗材,老客户,优惠券,49,63,105,2428.65
2024-09,南浦市,自营App,清洁用品,家居耗材,老客户,平台大促,27,36,60,1265.40
2024-09,南浦市,自营App,清洁用品,家居耗材,老客户,会员优惠,50,66,112,2546.88
2024-09,南浦市,自营App,小家电,厨房小电,新客户,无促销,158,174,192,42226.56
2024-09,南浦市,自营App,小家电,厨房小电,新客户,优惠券,47,51,58,11732.82
2024-09,南浦市,自营App,小家电,厨房小电,新客户,平台大促,26,29,33,6090.81
2024-09,南浦市,自营App,小家电,厨房小电,新客户,会员优惠,29,32,35,6921.25
2024-09,南浦市,自营App,小家电,生活电器,新客户,无促销,140,155,173,29389.24
2024-09,南浦市,自营App,小家电,生活电器,新客户,优惠券,41,45,50,7827.50
2024-09,南浦市,自营App,小家电,生活电器,新客户,平台大促,23,25,28,3976.84
2024-09,南浦市,自营App,小家电,生活电器,新客户,会员优惠,25,28,31,4782.37
2024-09,南浦市,自营App,小家电,厨房小电,老客户,无促销,145,189,209,45965.37
2024-09,南浦市,自营App,小家电,厨房小电,老客户,优惠券,43,57,63,12744.27
2024-09,南浦市,自营App,小家电,厨房小电,老客户,平台大促,24,31,35,6459.95
2024-09,南浦市,自营App,小家电,厨房小电,老客户,会员优惠,43,55,61,12062.75
2024-09,南浦市,自营App,小家电,生活电器,老客户,无促销,129,170,191,32447.08
2024-09,南浦市,自营App,小家电,生活电器,老客户,优惠券,38,49,55,8610.25
2024-09,南浦市,自营App,小家电,生活电器,老客户,平台大促,21,28,31,4402.93
2024-09,南浦市,自营App,小家电,生活电器,老客户,会员优惠,38,49,54,8330.58
2024-09,南浦市,自营小程序,厨房用品,烹饪器具,新客户,无促销,155,171,246,16732.92
2024-09,南浦市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,46,51,74,4644.24
2024-09,南浦市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,25,27,38,2164.48
2024-09,南浦市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,28,31,44,2727.56
2024-09,南浦市,自营小程序,厨房用品,餐厨工具,新客户,无促销,138,152,215,6886.45
2024-09,南浦市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,41,44,62,1882.94
2024-09,南浦市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,22,24,34,921.40
2024-09,南浦市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,25,27,39,1150.11
2024-09,南浦市,自营小程序,厨房用品,烹饪器具,老客户,无促销,144,190,268,18229.36
