month,city,sales_channel,category_l1,customer_type,product_detail_users,add_to_cart_users,order_submit_users,paying_customers
2024-09,北辰市,自营App,收纳用品,新客户,3612,1170,821,550
2024-09,北辰市,自营App,清洁用品,新客户,3763,1382,937,626
2024-09,北辰市,自营App,小家电,新客户,3461,992,685,460
2024-09,北辰市,自营App,厨房用品,老客户,3043,1190,813,609
2024-09,北辰市,自营App,收纳用品,老客户,2608,923,633,475
2024-09,北辰市,自营App,清洁用品,老客户,2717,1117,768,571
2024-09,北辰市,自营App,小家电,老客户,2500,820,569,423
2024-09,北辰市,自营小程序,厨房用品,新客户,2743,972,676,462
2024-09,北辰市,自营小程序,收纳用品,新客户,2352,765,535,367
2024-09,北辰市,自营小程序,清洁用品,新客户,2450,928,651,440
2024-09,北辰市,自营小程序,小家电,新客户,2254,641,445,300
2024-09,北辰市,自营小程序,厨房用品,老客户,2155,826,579,439
2024-09,北辰市,自营小程序,收纳用品,老客户,1848,671,462,345
2024-09,北辰市,自营小程序,清洁用品,老客户,1924,788,543,409
2024-09,北辰市,自营小程序,小家电,老客户,1771,576,394,294
2024-09,北辰市,第三方平台,厨房用品,新客户,2120,755,523,355
2024-09,北辰市,第三方平台,收纳用品,新客户,1817,587,402,269
2024-09,北辰市,第三方平台,清洁用品,新客户,1892,704,488,333
2024-09,北辰市,第三方平台,小家电,新客户,1741,514,355,238
2024-09,北辰市,第三方平台,厨房用品,老客户,1569,601,414,311
2024-09,北辰市,第三方平台,收纳用品,老客户,1344,472,330,243
2024-09,北辰市,第三方平台,清洁用品,老客户,1401,578,395,298
2024-09,北辰市,第三方平台,小家电,老客户,1288,420,285,210
2024-09,云岭市,自营App,厨房用品,新客户,3382,1174,810,544
2024-09,云岭市,自营App,收纳用品,新客户,2898,929,645,434
2024-09,云岭市,自营App,清洁用品,新客户,3019,1097,765,517
2024-09,云岭市,自营App,小家电,新客户,2778,821,566,387
2024-09,云岭市,自营App,厨房用品,老客户,2650,1043,731,552
2024-09,云岭市,自营App,收纳用品,老客户,2271,813,567,422
2024-09,云岭市,自营App,清洁用品,老客户,2366,965,655,496
2024-09,云岭市,自营App,小家电,老客户,2177,716,495,371
2024-09,云岭市,自营小程序,厨房用品,新客户,2339,823,563,388
2024-09,云岭市,自营小程序,收纳用品,新客户,2004,641,445,299
2024-09,云岭市,自营小程序,清洁用品,新客户,2088,753,512,350
2024-09,云岭市,自营小程序,小家电,新客户,1921,557,382,261
2024-09,云岭市,自营小程序,厨房用品,老客户,1709,657,451,332
2024-09,云岭市,自营小程序,收纳用品,老客户,1464,521,356,268
2024-09,云岭市,自营小程序,清洁用品,老客户,1526,624,426,314
2024-09,云岭市,自营小程序,小家电,老客户,1403,460,316,236
2024-09,云岭市,第三方平台,厨房用品,新客户,1747,612,426,292
2024-09,云岭市,第三方平台,收纳用品,新客户,1498,481,328,226
2024-09,云岭市,第三方平台,清洁用品,新客户,1560,580,399,267
2024-09,云岭市,第三方平台,小家电,新客户,1435,420,285,197
2024-09,云岭市,第三方平台,厨房用品,老客户,1378,531,364,269
2024-09,云岭市,第三方平台,收纳用品,老客户,1181,425,297,222
2024-09,云岭市,第三方平台,清洁用品,老客户,1230,495,343,260
2024-09,云岭市,第三方平台,小家电,老客户,1132,363,254,192
2024-09,东澜市,自营App,厨房用品,新客户,5867,2102,1453,1005
2024-09,东澜市,自营App,收纳用品,新客户,5029,1619,1130,775
2024-09,东澜市,自营App,清洁用品,新客户,5239,1934,1319,890
2024-09,东澜市,自营App,小家电,新客户,4819,1402,952,650
2024-09,东澜市,自营App,厨房用品,老客户,4446,1684,1151,865
2024-09,东澜市,自营App,收纳用品,老客户,3810,1345,928,691
2024-09,东澜市,自营App,清洁用品,老客户,3969,1605,1112,828
2024-09,东澜市,自营App,小家电,老客户,3652,1174,814,609
2024-09,东澜市,自营小程序,厨房用品,新客户,3803,1332,905,607
2024-09,东澜市,自营小程序,收纳用品,新客户,3259,1054,723,494
2024-09,东澜市,自营小程序,清洁用品,新客户,3395,1240,862,579
2024-09,东澜市,自营小程序,小家电,新客户,3124,925,644,444
2024-09,东澜市,自营小程序,厨房用品,老客户,2900,1119,778,583
2024-09,东澜市,自营小程序,收纳用品,老客户,2485,901,617,470
2024-09,东澜市,自营小程序,清洁用品,老客户,2589,1035,723,533
2024-09,东澜市,自营小程序,小家电,老客户,2382,760,533,401
2024-09,东澜市,第三方平台,厨房用品,新客户,3044,1044,726,499
2024-09,东澜市,第三方平台,收纳用品,新客户,2609,831,581,396
2024-09,东澜市,第三方平台,清洁用品,新客户,2717,995,677,464
2024-09,东澜市,第三方平台,小家电,新客户,2500,742,506,341
2024-09,东澜市,第三方平台,厨房用品,老客户,2302,908,620,466
2024-09,东澜市,第三方平台,收纳用品,老客户,1973,716,502,378
2024-09,东澜市,第三方平台,清洁用品,老客户,2056,852,584,438
2024-09,东澜市,第三方平台,小家电,老客户,1891,609,413,314
2024-09,海岳市,自营App,厨房用品,新客户,4970,1773,1220,816
2024-09,海岳市,自营App,收纳用品,新客户,4260,1332,919,631
2024-09,海岳市,自营App,清洁用品,新客户,4437,1632,1106,740
2024-09,海岳市,自营App,小家电,新客户,4082,1203,826,559
2024-09,海岳市,自营App,厨房用品,老客户,3722,1447,1009,752
2024-09,海岳市,自营App,收纳用品,老客户,3190,1151,803,602
2024-09,海岳市,自营App,清洁用品,老客户,3323,1312,901,681
2024-09,海岳市,自营App,小家电,老客户,3058,973,668,499
2024-09,海岳市,自营小程序,厨房用品,新客户,3398,1191,830,573
2024-09,海岳市,自营小程序,收纳用品,新客户,2913,947,652,443
2024-09,海岳市,自营小程序,清洁用品,新客户,3034,1127,771,526
2024-09,海岳市,自营小程序,小家电,新客户,2792,826,579,393
2024-09,海岳市,自营小程序,厨房用品,老客户,2528,968,658,492
2024-09,海岳市,自营小程序,收纳用品,老客户,2166,759,525,392
2024-09,海岳市,自营小程序,清洁用品,老客户,2257,913,628,479
2024-09,海岳市,自营小程序,小家电,老客户,2076,674,473,352
2024-09,海岳市,第三方平台,厨房用品,新客户,2650,944,656,445
2024-09,海岳市,第三方平台,收纳用品,新客户,2271,743,515,356
2024-09,海岳市,第三方平台,清洁用品,新客户,2366,891,609,412
2024-09,海岳市,第三方平台,小家电,新客户,2176,640,434,296
2024-09,海岳市,第三方平台,厨房用品,老客户,2028,764,535,403
2024-09,海岳市,第三方平台,收纳用品,老客户,1738,621,424,315
2024-09,海岳市,第三方平台,清洁用品,老客户,1810,751,525,400
2024-09,海岳市,第三方平台,小家电,老客户,1665,552,379,282
2024-09,南浦市,自营App,厨房用品,新客户,4495,1609,1096,746
2024-09,南浦市,自营App,收纳用品,新客户,3853,1206,837,570
2024-09,南浦市,自营App,清洁用品,新客户,4014,1472,1017,684
2024-09,南浦市,自营App,小家电,新客户,3692,1074,731,489
2024-09,南浦市,自营App,厨房用品,老客户,3379,1292,906,688
2024-09,南浦市,自营App,收纳用品,老客户,2897,1029,707,525
2024-09,南浦市,自营App,清洁用品,老客户,3017,1202,832,625
2024-09,南浦市,自营App,小家电,老客户,2776,908,632,481
2024-09,南浦市,自营小程序,厨房用品,新客户,2982,1023,693,480
2024-09,南浦市,自营小程序,收纳用品,新客户,2556,800,544,369
2024-09,南浦市,自营小程序,清洁用品,新客户,2662,961,669,457
2024-09,南浦市,自营小程序,小家电,新客户,2449,696,487,332
2024-09,南浦市,自营小程序,厨房用品,老客户,2394,937,642,477
2024-09,南浦市,自营小程序,收纳用品,老客户,2052,732,508,374
2024-09,南浦市,自营小程序,清洁用品,老客户,2137,866,597,441
2024-09,南浦市,自营小程序,小家电,老客户,1966,626,435,327
2024-09,南浦市,第三方平台,厨房用品,新客户,2400,839,572,394
2024-09,南浦市,第三方平台,收纳用品,新客户,2057,648,445,307
2024-09,南浦市,第三方平台,清洁用品,新客户,2143,792,541,370
2024-09,南浦市,第三方平台,小家电,新客户,1971,567,389,264
2024-09,南浦市,第三方平台,厨房用品,老客户,1877,716,498,378
2024-09,南浦市,第三方平台,收纳用品,老客户,1609,581,396,299
2024-09,南浦市,第三方平台,清洁用品,老客户,1676,687,469,351
2024-09,南浦市,第三方平台,小家电,老客户,1542,505,348,258
2024-09,榕川市,自营App,厨房用品,新客户,3841,1336,934,637
2024-09,榕川市,自营App,收纳用品,新客户,3293,1064,733,492
2024-09,榕川市,自营App,清洁用品,新客户,3430,1273,891,607
2024-09,榕川市,自营App,小家电,新客户,3156,899,620,419
2024-09,榕川市,自营App,厨房用品,老客户,3065,1170,794,597
2024-09,榕川市,自营App,收纳用品,老客户,2627,936,649,491
2024-09,榕川市,自营App,清洁用品,老客户,2736,1087,759,568
2024-09,榕川市,自营App,小家电,老客户,2518,801,559,425
2024-09,榕川市,自营小程序,厨房用品,新客户,2637,930,647,447
2024-09,榕川市,自营小程序,收纳用品,新客户,2260,712,485,325
2024-09,榕川市,自营小程序,清洁用品,新客户,2354,871,605,408
2024-09,榕川市,自营小程序,小家电,新客户,2166,638,433,292
2024-09,榕川市,自营小程序,厨房用品,老客户,1955,757,521,396
2024-09,榕川市,自营小程序,收纳用品,老客户,1676,592,406,309
2024-09,榕川市,自营小程序,清洁用品,老客户,1746,693,476,351
2024-09,榕川市,自营小程序,小家电,老客户,1606,526,360,268
2024-09,榕川市,第三方平台,厨房用品,新客户,2085,745,512,345
2024-09,榕川市,第三方平台,收纳用品,新客户,1788,578,398,275
2024-09,榕川市,第三方平台,清洁用品,新客户,1862,703,487,327
2024-09,榕川市,第三方平台,小家电,新客户,1713,490,339,233
2024-09,榕川市,第三方平台,厨房用品,老客户,1576,615,426,319
2024-09,榕川市,第三方平台,收纳用品,老客户,1350,468,328,250
2024-09,榕川市,第三方平台,清洁用品,老客户,1407,584,409,307
2024-09,榕川市,第三方平台,小家电,老客户,1294,417,288,220
2024-10,北辰市,自营App,厨房用品,新客户,4399,1569,1080,727
2024-10,北辰市,自营App,收纳用品,新客户,3770,1227,859,584
2024-10,北辰市,自营App,清洁用品,新客户,3927,1465,997,682
2024-10,北辰市,自营App,小家电,新客户,3613,1033,711,486
2024-10,北辰市,自营App,厨房用品,老客户,3275,1266,882,671
2024-10,北辰市,自营App,收纳用品,老客户,2807,987,676,515
2024-10,北辰市,自营App,清洁用品,老客户,2924,1158,792,592
2024-10,北辰市,自营App,小家电,老客户,2690,858,602,456
2024-10,北辰市,自营小程序,厨房用品,新客户,2784,990,690,476
2024-10,北辰市,自营小程序,收纳用品,新客户,2387,779,543,374
2024-10,北辰市,自营小程序,清洁用品,新客户,2486,919,626,426
2024-10,北辰市,自营小程序,小家电,新客户,2287,653,445,305
2024-10,北辰市,自营小程序,厨房用品,老客户,2117,826,568,423
2024-10,北辰市,自营小程序,收纳用品,老客户,1815,644,449,336
2024-10,北辰市,自营小程序,清洁用品,老客户,1890,759,531,392
2024-10,北辰市,自营小程序,小家电,老客户,1739,558,386,289
2024-10,北辰市,第三方平台,厨房用品,新客户,2246,772,530,354
2024-10,北辰市,第三方平台,收纳用品,新客户,1925,630,438,298
2024-10,北辰市,第三方平台,清洁用品,新客户,2005,736,504,337
2024-10,北辰市,第三方平台,小家电,新客户,1845,522,365,245
2024-10,北辰市,第三方平台,厨房用品,老客户,1699,647,450,343
2024-10,北辰市,第三方平台,收纳用品,老客户,1457,528,364,272
2024-10,北辰市,第三方平台,清洁用品,老客户,1517,628,440,334
2024-10,北辰市,第三方平台,小家电,老客户,1396,452,313,231
2024-10,云岭市,自营App,厨房用品,新客户,3577,1223,844,568
2024-10,云岭市,自营App,收纳用品,新客户,3066,992,680,467
2024-10,云岭市,自营App,清洁用品,新客户,3193,1181,827,555
2024-10,云岭市,自营App,小家电,新客户,2938,859,594,404
2024-10,云岭市,自营App,厨房用品,老客户,2774,1082,744,552
2024-10,云岭市,自营App,收纳用品,老客户,2378,859,593,437
2024-10,云岭市,自营App,清洁用品,老客户,2477,1019,709,526
2024-10,云岭市,自营App,小家电,老客户,2279,732,514,383
2024-10,云岭市,自营小程序,厨房用品,新客户,2451,878,603,404
2024-10,云岭市,自营小程序,收纳用品,新客户,2101,660,462,319
2024-10,云岭市,自营小程序,清洁用品,新客户,2189,808,550,379
2024-10,云岭市,自营小程序,小家电,新客户,2014,597,411,275
2024-10,云岭市,自营小程序,厨房用品,老客户,1839,693,478,365
2024-10,云岭市,自营小程序,收纳用品,老客户,1576,563,386,292
2024-10,云岭市,自营小程序,清洁用品,老客户,1642,660,462,351
2024-10,云岭市,自营小程序,小家电,老客户,1511,493,341,256
2024-10,云岭市,第三方平台,厨房用品,新客户,1903,659,456,309
2024-10,云岭市,第三方平台,收纳用品,新客户,1632,511,351,237
2024-10,云岭市,第三方平台,清洁用品,新客户,1700,637,437,295
2024-10,云岭市,第三方平台,小家电,新客户,1564,461,324,220
2024-10,云岭市,第三方平台,厨房用品,老客户,1492,566,391,296
2024-10,云岭市,第三方平台,收纳用品,老客户,1278,448,314,234
2024-10,云岭市,第三方平台,清洁用品,老客户,1332,537,364,278
2024-10,云岭市,第三方平台,小家电,老客户,1225,401,277,210
2024-10,东澜市,自营App,厨房用品,新客户,5807,2003,1366,942
2024-10,东澜市,自营App,收纳用品,新客户,4978,1622,1132,775
2024-10,东澜市,自营App,清洁用品,新客户,5185,1953,1357,929
2024-10,东澜市,自营App,小家电,新客户,4770,1356,924,627
2024-10,东澜市,自营App,厨房用品,老客户,4722,1798,1237,920
2024-10,东澜市,自营App,收纳用品,老客户,4048,1450,997,744
2024-10,东澜市,自营App,清洁用品,老客户,4216,1697,1158,878
2024-10,东澜市,自营App,小家电,老客户,3879,1264,873,649
2024-10,东澜市,自营小程序,厨房用品,新客户,3950,1414,990,672
2024-10,东澜市,自营小程序,收纳用品,新客户,3386,1064,736,505
2024-10,东澜市,自营小程序,清洁用品,新客户,3527,1293,889,601
2024-10,东澜市,自营小程序,小家电,新客户,3245,935,640,436
2024-10,东澜市,自营小程序,厨房用品,老客户,3093,1165,818,614
2024-10,东澜市,自营小程序,收纳用品,老客户,2651,947,658,494
2024-10,东澜市,自营小程序,清洁用品,老客户,2761,1111,778,573
2024-10,东澜市,自营小程序,小家电,老客户,2541,842,582,439
2024-10,东澜市,第三方平台,厨房用品,新客户,3155,1093,756,513
2024-10,东澜市,第三方平台,收纳用品,新客户,2704,852,595,402
2024-10,东澜市,第三方平台,清洁用品,新客户,2817,1053,734,505
2024-10,东澜市,第三方平台,小家电,新客户,2592,750,509,351
2024-10,东澜市,第三方平台,厨房用品,老客户,2357,893,613,452
2024-10,东澜市,第三方平台,收纳用品,老客户,2020,701,477,358
2024-10,东澜市,第三方平台,清洁用品,老客户,2104,845,582,434
2024-10,东澜市,第三方平台,小家电,老客户,1936,640,436,322
2024-10,海岳市,自营App,厨房用品,新客户,5101,1746,1184,811
2024-10,海岳市,自营App,收纳用品,新客户,4372,1382,952,649
2024-10,海岳市,自营App,清洁用品,新客户,4554,1689,1146,788
2024-10,海岳市,自营App,小家电,新客户,4190,1238,862,587
2024-10,海岳市,自营App,厨房用品,老客户,3890,1463,1023,778
2024-10,海岳市,自营App,收纳用品,老客户,3335,1184,827,624
