month,city,sales_channel,category_l1,gmv,refund_amount,net_sales,cogs,gross_profit,marketing_expense,fulfillment_expense,channel_fee,contribution_profit
2024-09,榕川市,第三方平台,小家电,117168.25,9581.98,107586.27,78627.48,28958.79,3039.77,2633.55,9607.80,13677.67
2024-10,北辰市,自营App,厨房用品,119556.23,7439.59,112116.64,72262.31,39854.33,3328.26,9430.40,1434.67,25661.00
2024-10,北辰市,自营App,收纳用品,95592.10,7051.87,88540.23,51670.75,36869.48,2661.13,7386.40,1147.11,25674.84
2024-10,北辰市,自营App,清洁用品,78263.24,4027.30,74235.94,45220.50,29015.44,2178.72,8579.20,939.16,17318.36
2024-10,北辰市,自营App,小家电,236083.82,23684.16,212399.66,162678.51,49721.15,6572.20,6305.60,2833.01,34010.34
2024-10,北辰市,自营小程序,厨房用品,74495.92,4591.79,69904.13,46162.52,23741.61,1796.77,5997.60,744.96,15202.28
2024-10,北辰市,自营小程序,收纳用品,60570.89,4396.31,56174.58,33209.33,22965.25,1460.92,4793.60,605.71,16105.02
2024-10,北辰市,自营小程序,清洁用品,49914.42,2554.20,47360.22,29273.15,18087.07,1203.89,5527.20,499.14,10856.84
2024-10,北辰市,自营小程序,小家电,148092.64,14725.87,133366.77,103621.20,29745.57,3571.86,3998.40,1480.93,20694.38
2024-10,北辰市,第三方平台,厨房用品,62031.41,3780.06,58251.35,36234.33,22017.02,1390.71,4715.20,5086.58,10824.53
2024-10,北辰市,第三方平台,收纳用品,51076.07,3715.58,47360.49,26725.74,20634.75,1145.10,3841.60,4188.24,11459.81
2024-10,北辰市,第三方平台,清洁用品,42662.20,2170.33,40491.87,24026.74,16465.13,956.47,4547.20,3498.30,7463.16
2024-10,北辰市,第三方平台,小家电,123294.35,11993.24,111301.11,82809.27,28491.84,2764.20,3197.60,10110.14,12419.90
2024-10,云岭市,自营App,厨房用品,95080.16,5985.39,89094.77,57270.57,31824.20,2646.91,7537.60,1140.96,20498.73
2024-10,云岭市,自营App,收纳用品,78589.00,5745.38,72843.62,42968.37,29875.25,2187.81,6098.40,943.07,20645.97
2024-10,云岭市,自营App,清洁用品,67267.16,3471.34,63795.82,38553.30,25242.52,1872.63,7336.00,807.21,15226.68
2024-10,云岭市,自营App,小家电,200702.05,19579.17,181122.88,137809.35,43313.53,5587.28,5314.40,2408.42,30003.43
2024-10,云岭市,自营小程序,厨房用品,63772.20,3917.84,59854.36,39131.79,20722.57,1532.45,5146.40,637.72,13406.00
2024-10,云岭市,自营小程序,收纳用品,52250.36,3822.36,48428.00,29085.72,19342.28,1255.58,4121.60,522.50,13442.60
2024-10,云岭市,自营小程序,清洁用品,44227.95,2265.71,41962.24,25857.50,16104.74,1062.80,4900.00,442.28,9699.66
2024-10,云岭市,自营小程序,小家电,132649.56,12996.94,119652.62,92702.34,26950.28,3187.59,3578.40,1326.50,18857.79
2024-10,云岭市,第三方平台,厨房用品,53140.60,3271.34,49869.26,30845.70,19023.56,1159.62,4060.00,4357.53,9446.41
2024-10,云岭市,第三方平台,收纳用品,42084.44,3074.14,39010.30,22276.71,16733.59,918.36,3175.20,3450.92,9189.11
2024-10,云岭市,第三方平台,清洁用品,36733.38,1910.69,34822.69,20317.87,14504.82,801.59,3869.60,3012.14,6821.49
2024-10,云岭市,第三方平台,小家电,111841.31,11156.58,100684.73,75211.07,25473.66,2440.58,2889.60,9170.99,10972.49
2024-10,东澜市,自营App,厨房用品,160729.96,8235.85,152494.11,97646.26,54847.85,5385.88,11357.45,1928.76,36175.76
2024-10,东澜市,自营App,收纳用品,132487.19,7908.77,124578.42,71626.02,52952.40,4439.49,9256.65,1589.85,37666.41
2024-10,东澜市,自营App,清洁用品,111961.02,4882.36,107078.66,63850.29,43228.37,3751.68,10978.70,1343.53,27154.46
2024-10,东澜市,自营App,小家电,324070.04,26465.27,297604.77,224144.93,73459.84,10859.21,7812.35,3888.84,50899.44
2024-10,东澜市,自营小程序,厨房用品,106993.80,5498.91,101494.89,66301.07,35193.82,3068.76,7807.30,1069.94,23247.82
2024-10,东澜市,自营小程序,收纳用品,84980.67,5156.75,79823.92,46668.44,33155.48,2437.38,6044.85,849.81,23823.44
2024-10,东澜市,自营小程序,清洁用品,71035.74,3075.92,67959.82,41653.83,26305.99,2037.42,7125.55,710.36,16432.66
2024-10,东澜市,自营小程序,小家电,216644.58,17948.53,198696.05,152424.73,46271.32,6213.72,5312.60,2166.45,32578.55
2024-10,东澜市,第三方平台,厨房用品,83932.85,4381.69,79551.16,49861.87,29689.29,2196.09,5822.65,6882.49,14788.06
2024-10,东澜市,第三方平台,收纳用品,67931.90,4101.75,63830.15,35842.32,27987.83,1777.42,4630.85,5570.42,16009.14
2024-10,东澜市,第三方平台,清洁用品,59863.31,2597.93,57265.38,33072.84,24192.54,1566.31,5640.85,4908.79,12076.59
2024-10,东澜市,第三方平台,小家电,175127.45,14275.04,160852.41,117230.46,43621.95,4582.18,4095.55,14360.45,20583.77
2024-10,海岳市,自营App,厨房用品,136103.07,7131.56,128971.51,81934.42,47037.09,4554.79,9696.00,1633.24,31153.06
2024-10,海岳市,自营App,收纳用品,111558.45,6792.80,104765.65,60615.45,44150.20,3733.39,7736.60,1338.70,31341.51
2024-10,海岳市,自营App,清洁用品,93570.18,3976.83,89593.35,52947.28,36646.07,3131.39,9180.90,1122.84,23210.94
2024-10,海岳市,自营App,小家电,287295.21,23550.92,263744.29,195796.10,67948.19,9614.55,6883.15,3447.54,48002.95
2024-10,海岳市,自营小程序,厨房用品,89755.30,4684.85,85070.45,55101.14,29969.31,2555.85,6565.00,897.55,19950.91
2024-10,海岳市,自营小程序,收纳用品,74008.34,4604.13,69404.21,41303.04,28101.17,2107.44,5267.15,740.08,19986.50
2024-10,海岳市,自营小程序,清洁用品,60188.26,2617.13,57571.13,35012.42,22558.71,1713.90,6090.30,601.88,14152.63
2024-10,海岳市,自营小程序,小家电,182754.30,15166.36,167587.94,127716.12,39871.82,5204.06,4469.25,1827.54,28370.97
2024-10,海岳市,第三方平台,厨房用品,74224.70,3834.88,70389.82,43032.15,27357.67,1918.19,5120.70,6086.43,14232.35
2024-10,海岳市,第三方平台,收纳用品,59423.42,3587.06,55836.36,31470.72,24365.64,1535.68,4009.70,4872.72,13947.54
2024-10,海岳市,第三方平台,清洁用品,51671.32,2206.67,49464.65,28466.08,20998.57,1335.34,4923.75,4237.05,10502.43
2024-10,海岳市,第三方平台,小家电,152715.78,12388.18,140327.60,101152.26,39175.34,3946.63,3565.30,12522.69,19140.72
2024-10,南浦市,自营App,厨房用品,126925.74,6530.24,120395.50,77283.43,43112.07,4309.31,8696.05,1523.11,28583.60
2024-10,南浦市,自营App,收纳用品,100522.02,6096.51,94425.51,54149.98,40275.53,3412.86,6790.00,1206.26,28866.41
2024-10,南浦市,自营App,清洁用品,87387.55,3763.82,83623.73,50483.21,33140.52,2966.93,8225.60,1048.65,20899.34
2024-10,南浦市,自营App,小家电,253555.81,20640.48,232915.33,173485.15,59430.18,8608.57,5849.10,3042.67,41929.84
2024-10,南浦市,自营小程序,厨房用品,83325.95,4281.56,79044.39,51889.98,27154.41,2369.88,5786.05,833.26,18165.22
2024-10,南浦市,自营小程序,收纳用品,67791.79,4136.03,63655.76,37349.15,26306.61,1928.07,4646.30,677.92,19054.32
2024-10,南浦市,自营小程序,清洁用品,57695.19,2493.95,55201.24,34181.92,21019.32,1640.91,5553.25,576.95,13248.21
2024-10,南浦市,自营小程序,小家电,175950.59,14406.81,161543.78,123208.67,38335.11,5004.21,4122.50,1759.51,27448.89
2024-10,南浦市,第三方平台,厨房用品,70878.33,3697.45,67180.88,41696.87,25484.01,1884.03,4689.95,5812.02,13098.01
2024-10,南浦市,第三方平台,收纳用品,55846.63,3398.43,52448.20,29112.17,23336.03,1484.47,3627.80,4579.42,13644.34
2024-10,南浦市,第三方平台,清洁用品,48944.25,2094.49,46849.76,27483.96,19365.80,1301.00,4466.85,4013.43,9584.52
2024-10,南浦市,第三方平台,小家电,140247.76,11454.80,128792.96,93592.43,35200.53,3727.95,3142.80,11500.32,16829.46
2024-10,榕川市,自营App,厨房用品,106471.23,5622.51,100848.72,63786.07,37062.65,3605.06,7275.00,1277.65,24904.94
2024-10,榕川市,自营App,收纳用品,88620.71,5468.85,83151.86,47913.34,35238.52,3000.65,5946.10,1063.45,25228.32
2024-10,榕川市,自营App,清洁用品,73837.62,3179.94,70657.68,42341.44,28316.24,2500.10,6935.50,886.05,17994.59
2024-10,榕川市,自营App,小家电,222386.24,18531.52,203854.72,152411.27,51443.45,7529.87,5165.25,2668.63,36079.70
2024-10,榕川市,自营小程序,厨房用品,69557.14,3664.42,65892.72,42390.73,23501.99,2007.07,4835.45,695.57,15963.90
2024-10,榕川市,自营小程序,收纳用品,57423.08,3446.09,53976.99,31502.31,22474.68,1656.95,3904.25,574.23,16339.25
2024-10,榕川市,自营小程序,清洁用品,47552.64,2022.19,45530.45,27824.81,17705.64,1372.13,4563.85,475.53,11294.13
2024-10,榕川市,自营小程序,小家电,144276.76,11720.40,132556.36,100872.03,31684.33,4163.11,3424.10,1442.77,22654.35
2024-10,榕川市,第三方平台,厨房用品,60079.58,3170.97,56908.61,34930.97,21977.64,1550.29,4001.25,4926.53,11499.57
2024-10,榕川市,第三方平台,收纳用品,48121.11,2973.11,45148.00,25174.56,19973.44,1241.72,3152.50,3945.93,11633.29
2024-10,榕川市,第三方平台,清洁用品,41597.82,1788.45,39809.37,23135.31,16674.06,1073.39,3807.25,3411.02,8382.40
2024-10,榕川市,第三方平台,小家电,118724.18,9725.28,108998.90,78532.86,30466.04,3063.56,2662.65,9735.38,15004.45
2024-11,北辰市,自营App,厨房用品,142168.87,8999.94,133168.93,85643.64,47525.29,3952.73,11166.40,1706.03,30700.13
2024-11,北辰市,自营App,收纳用品,109325.67,8052.69,101272.98,59896.31,41376.67,3039.59,8551.20,1311.91,28473.97
2024-11,北辰市,自营App,清洁用品,96556.27,5044.87,91511.40,55142.55,36368.85,2684.56,10449.60,1158.68,22076.01
2024-11,北辰市,自营App,小家电,288551.08,28858.24,259692.84,197106.30,62586.54,8022.61,7750.40,3462.61,43350.92
2024-11,北辰市,自营小程序,厨房用品,92531.72,5733.17,86798.55,56546.79,30251.76,2209.98,7380.80,925.32,19735.66
2024-11,北辰市,自营小程序,收纳用品,73577.32,5354.75,68222.57,40760.12,27462.45,1757.29,5812.80,735.77,19156.59
2024-11,北辰市,自营小程序,清洁用品,62498.53,3215.40,59283.13,36710.56,22572.57,1492.69,6988.80,624.99,13466.09
2024-11,北辰市,自营小程序,小家电,187259.65,18236.24,169023.41,129470.09,39553.32,4472.42,5068.00,1872.60,28140.30
2024-11,北辰市,第三方平台,厨房用品,73660.14,4586.62,69073.52,42977.64,26095.88,1640.87,5644.80,6040.13,12770.08
2024-11,北辰市,第三方平台,收纳用品,60031.53,4357.48,55674.05,31712.37,23961.68,1337.27,4547.20,4922.59,13154.62
2024-11,北辰市,第三方平台,清洁用品,52296.89,2667.83,49629.06,29121.64,20507.42,1164.98,5532.80,4288.34,9521.30
2024-11,北辰市,第三方平台,小家电,149035.49,14658.36,134377.13,98373.23,36003.90,3319.95,3886.40,12220.91,16576.64
2024-11,云岭市,自营App,厨房用品,120666.94,7486.89,113180.05,72414.62,40765.43,3432.78,9441.60,1448.00,26443.05
2024-11,云岭市,自营App,收纳用品,96871.29,6935.74,89935.55,52910.33,37025.22,2755.83,7526.40,1162.46,25580.53
2024-11,云岭市,自营App,清洁用品,81435.12,4229.51,77205.61,46607.75,30597.86,2316.70,8836.80,977.22,18467.14
2024-11,云岭市,自营App,小家电,240088.91,23500.30,216588.61,165278.01,51310.60,6830.15,6400.80,2881.07,35198.58
2024-11,云岭市,自营小程序,厨房用品,80767.52,5096.02,75671.50,49436.86,26234.64,1935.80,6479.20,807.68,17011.96
2024-11,云岭市,自营小程序,收纳用品,64032.14,4728.78,59303.36,35551.08,23752.28,1534.69,5062.40,640.32,16514.87
2024-11,云岭市,自营小程序,清洁用品,53854.62,2743.59,51111.03,31890.73,19220.30,1290.76,6053.60,538.55,11337.39
2024-11,云岭市,自营小程序,小家电,162314.68,15852.21,146462.47,112774.47,33688.00,3890.29,4396.00,1623.15,23778.56
2024-11,云岭市,第三方平台,厨房用品,64045.80,3962.51,60083.29,37256.99,22826.30,1410.56,4888.80,5251.76,11275.18
2024-11,云岭市,第三方平台,收纳用品,51237.12,3771.43,47465.69,27007.26,20458.43,1128.45,3841.60,4201.44,11286.94
2024-11,云岭市,第三方平台,清洁用品,43882.67,2269.01,41613.66,24469.86,17143.80,966.48,4625.60,3598.38,7953.34
2024-11,云岭市,第三方平台,小家电,132173.20,13079.20,119094.00,88115.36,30978.64,2911.00,3427.20,10838.20,13802.24
2024-11,东澜市,自营App,厨房用品,194118.60,10019.71,184098.89,117083.14,67015.75,6443.35,13796.60,2329.42,44446.38
2024-11,东澜市,自营App,收纳用品,156775.97,9689.64,147086.33,85161.44,61924.89,5203.84,10958.50,1881.31,43881.24
2024-11,东澜市,自营App,清洁用品,136871.80,5858.21,131013.59,78824.31,52189.28,4543.17,13407.75,1642.46,32595.90
2024-11,东澜市,自营App,小家电,407412.37,33316.33,374096.04,280829.75,93266.29,13523.18,9817.20,4888.95,65036.96
2024-11,东澜市,自营小程序,厨房用品,129362.07,6735.44,122626.63,80035.27,42591.36,3709.71,9342.50,1293.62,28245.53
2024-11,东澜市,自营小程序,收纳用品,106111.36,6462.91,99648.45,59046.35,40602.10,3042.95,7544.70,1061.11,28953.34
2024-11,东澜市,自营小程序,清洁用品,88539.16,3852.87,84686.29,51757.58,32928.71,2539.04,8817.30,885.39,20686.98
2024-11,东澜市,自营小程序,小家电,259362.38,21330.89,238031.49,182057.75,55973.74,7437.73,6317.55,2593.62,39624.84
2024-11,东澜市,第三方平台,厨房用品,105080.79,5519.72,99561.07,62016.28,37544.79,2746.75,7297.25,8616.62,18884.17
2024-11,东澜市,第三方平台,收纳用品,87169.09,5246.24,81922.85,45881.56,36041.29,2278.54,5878.20,7147.87,20736.68
2024-11,东澜市,第三方平台,清洁用品,72724.78,3147.85,69576.93,40796.30,28780.63,1900.98,6963.95,5963.43,13952.27
2024-11,东澜市,第三方平台,小家电,224127.69,18163.27,205964.42,150042.11,55922.31,5858.55,5226.75,18378.47,26458.54
2024-11,海岳市,自营App,厨房用品,167044.86,8589.70,158455.16,101016.38,57438.78,5557.24,11912.95,2004.54,37964.05
2024-11,海岳市,自营App,收纳用品,138552.95,8376.76,130176.19,74653.68,55522.51,4609.37,9600.05,1662.64,39650.45
2024-11,海岳市,自营App,清洁用品,118997.03,5167.24,113829.79,67636.15,46193.64,3958.78,11635.20,1427.96,29171.70
2024-11,海岳市,自营App,小家电,346390.62,28827.77,317562.85,235440.20,82122.65,11523.69,8266.85,4156.69,58175.42
2024-11,海岳市,自营小程序,厨房用品,109759.20,5617.82,104141.38,67168.78,36972.60,3260.27,7979.00,1097.59,24635.74
2024-11,海岳市,自营小程序,收纳用品,88355.41,5414.22,82941.19,48828.60,34112.59,2624.50,6302.40,883.55,24302.14
2024-11,海岳市,自营小程序,清洁用品,75227.80,3181.49,72046.31,43785.77,28260.54,2234.56,7544.70,752.28,17729.00
2024-11,海岳市,自营小程序,小家电,222858.55,18123.27,204735.28,155886.34,48848.94,6619.77,5464.10,2228.59,34536.48
2024-11,海岳市,第三方平台,厨房用品,94270.03,5025.48,89244.55,54763.08,34481.47,2459.58,6448.85,7730.14,17842.90
2024-11,海岳市,第三方平台,收纳用品,74339.85,4520.67,69819.18,38916.48,30902.70,1939.58,5014.65,6095.87,17852.60
2024-11,海岳市,第三方平台,清洁用品,60575.60,2590.54,57985.06,33528.46,24456.60,1580.46,5802.45,4967.20,12106.49
2024-11,海岳市,第三方平台,小家电,187829.24,15574.66,172254.58,125003.95,47250.63,4900.60,4408.65,15402.00,22539.38
2024-11,南浦市,自营App,厨房用品,159027.49,8355.96,150671.53,96334.01,54337.52,5224.37,10767.00,1908.33,36437.82
2024-11,南浦市,自营App,收纳用品,128369.87,7831.62,120538.25,69381.85,51156.40,4217.20,8671.80,1540.44,36726.96
2024-11,南浦市,自营App,清洁用品,108769.07,4691.89,104077.18,61300.58,42776.60,3573.28,10170.45,1305.23,27727.64
2024-11,南浦市,自营App,小家电,328880.92,26697.84,302183.08,223737.46,78445.62,10804.38,7527.20,3946.57,56167.47
2024-11,南浦市,自营小程序,厨房用品,104860.48,5424.71,99435.77,64893.67,34542.10,2981.11,7391.40,1048.60,23120.99
2024-11,南浦市,自营小程序,收纳用品,84242.26,5146.38,79095.88,46480.40,32615.48,2394.95,5795.75,842.42,23582.36
2024-11,南浦市,自营小程序,清洁用品,69622.15,3059.45,66562.70,40203.70,26359.00,1979.31,6668.75,696.22,17014.72
2024-11,南浦市,自营小程序,小家电,219330.77,18070.36,201260.41,153260.14,48000.27,6235.42,5184.65,2193.31,34386.89
2024-11,南浦市,第三方平台,厨房用品,82893.27,4285.82,78607.45,48919.72,29687.73,2165.35,5524.15,6797.25,15200.98
2024-11,南浦市,第三方平台,收纳用品,65665.45,4037.52,61627.93,34354.22,27273.71,1715.32,4292.25,5384.57,15881.57
2024-11,南浦市,第三方平台,清洁用品,58865.53,2519.08,56346.45,32595.72,23750.73,1537.70,5398.05,4826.97,11988.01
2024-11,南浦市,第三方平台,小家电,174174.02,14485.35,159688.67,115861.27,43827.40,4549.81,3909.10,14282.27,21086.22
2024-11,榕川市,自营App,厨房用品,128222.28,6718.19,121504.09,77552.35,43951.74,4267.17,8807.60,1538.67,29338.30
2024-11,榕川市,自营App,收纳用品,107400.29,6460.38,100939.91,58173.81,42766.10,3574.22,7163.45,1288.80,30739.63
2024-11,榕川市,自营App,清洁用品,90410.68,3907.90,86502.78,51985.64,34517.14,3008.82,8482.65,1084.93,21940.74
2024-11,榕川市,自营App,小家电,269440.72,21992.07,247448.65,187481.93,59966.72,8966.84,6275.90,3233.29,41490.69
2024-11,榕川市,自营小程序,厨房用品,87101.77,4468.93,82632.84,53740.05,28892.79,2509.80,6125.55,871.02,19386.42
2024-11,榕川市,自营小程序,收纳用品,69235.29,4220.65,65014.64,38277.04,26737.60,1994.99,4728.75,692.35,19321.51
2024-11,榕川市,自营小程序,清洁用品,58844.96,2516.43,56328.53,34722.91,21605.62,1695.60,5684.20,588.45,13637.37
2024-11,榕川市,自营小程序,小家电,178259.54,14419.22,163840.32,125361.88,38478.44,5136.48,4175.85,1782.60,27383.51
2024-11,榕川市,第三方平台,厨房用品,71425.64,3735.09,67690.55,41584.99,26105.56,1860.50,4743.30,5856.90,13644.86
2024-11,榕川市,第三方平台,收纳用品,57983.81,3575.47,54408.34,30583.98,23824.36,1510.36,3807.25,4754.67,13752.08
2024-11,榕川市,第三方平台,清洁用品,50047.94,2156.01,47891.93,27921.96,19969.97,1303.65,4602.65,4103.93,9959.74
2024-11,榕川市,第三方平台,小家电,148379.22,12316.27,136062.95,99798.11,36264.84,3864.99,3336.80,12167.10,16895.95
2024-12,北辰市,自营App,厨房用品,124962.32,7867.07,117095.25,75682.33,41412.92,3478.32,9856.00,1499.55,26579.05
2024-12,北辰市,自营App,收纳用品,100023.42,7350.62,92672.80,54062.67,38610.13,2784.14,7728.00,1200.28,26897.71
2024-12,北辰市,自营App,清洁用品,85444.96,4403.97,81040.99,48994.70,32046.29,2378.35,9262.40,1025.34,19380.20
2024-12,北辰市,自营App,小家电,251734.59,24849.62,226884.97,174079.10,52805.87,7007.01,6714.40,3020.82,36063.64
2024-12,北辰市,自营小程序,厨房用品,81188.39,5104.69,76083.70,50039.59,26044.11,1960.94,6512.80,811.88,16758.49
2024-12,北辰市,自营小程序,收纳用品,64972.81,4869.62,60103.19,35976.01,24127.18,1569.28,5140.80,649.73,16767.37
2024-12,北辰市,自营小程序,清洁用品,54868.52,2827.73,52040.79,32179.28,19861.51,1325.23,6081.60,548.69,11905.99
2024-12,北辰市,自营小程序,小家电,168003.95,16480.73,151523.22,118033.18,33490.04,4057.79,4564.00,1680.04,23188.21
2024-12,北辰市,第三方平台,厨房用品,68034.13,4244.03,63790.10,39845.57,23944.53,1505.05,5202.40,5578.80,11658.28
2024-12,北辰市,第三方平台,收纳用品,56648.75,4152.26,52496.49,29712.11,22784.38,1253.18,4256.00,4645.20,12630.00
2024-12,北辰市,第三方平台,清洁用品,45754.39,2325.63,43428.76,25568.36,17860.40,1012.17,4838.40,3751.86,8257.97
2024-12,北辰市,第三方平台,小家电,137298.82,13403.76,123895.06,91328.56,32566.50,3037.32,3544.80,11258.50,14725.88
