month,city,sales_channel,traffic_source,customer_type,visit_users,product_detail_users,paying_customers
2024-12,云岭市,第三方平台,自然流量,老客户,4789,3207,678
2024-12,云岭市,第三方平台,付费投放,老客户,3119,1639,249
2024-12,云岭市,第三方平台,内容合作,老客户,1225,733,136
2024-12,东澜市,自营App,自然流量,新客户,16062,10420,1693
2024-12,东澜市,自营App,付费投放,新客户,10459,5094,596
2024-12,东澜市,自营App,私域触达,新客户,6724,4554,873
2024-12,东澜市,自营App,内容合作,新客户,4109,2376,339
2024-12,东澜市,自营App,自然流量,老客户,11786,7953,1598
2024-12,东澜市,自营App,付费投放,老客户,7674,3982,576
2024-12,东澜市,自营App,私域触达,老客户,4934,3552,842
2024-12,东澜市,自营App,内容合作,老客户,3015,1836,324
2024-12,东澜市,自营小程序,自然流量,新客户,12184,7731,1247
2024-12,东澜市,自营小程序,付费投放,新客户,7933,3752,436
2024-12,东澜市,自营小程序,私域触达,新客户,5100,3527,672
2024-12,东澜市,自营小程序,自然流量,老客户,9283,6470,1273
2024-12,东澜市,自营小程序,付费投放,老客户,6045,3067,435
2024-12,东澜市,自营小程序,私域触达,老客户,3886,2844,660
2024-12,东澜市,第三方平台,自然流量,新客户,11082,6971,1213
2024-12,东澜市,第三方平台,付费投放,新客户,7217,3468,435
2024-12,东澜市,第三方平台,内容合作,新客户,2835,1589,243
2024-12,东澜市,第三方平台,自然流量,老客户,7642,5109,1071
2024-12,东澜市,第三方平台,付费投放,老客户,4977,2571,388
2024-12,东澜市,第三方平台,内容合作,老客户,1955,1211,224
2024-12,海岳市,自营App,自然流量,新客户,14454,9248,1523
2024-12,海岳市,自营App,付费投放,新客户,9412,4528,537
2024-12,海岳市,自营App,私域触达,新客户,6050,4162,809
2024-12,海岳市,自营App,内容合作,新客户,3697,2102,304
2024-12,海岳市,自营App,自然流量,老客户,10347,7065,1383
2024-12,海岳市,自营App,付费投放,老客户,6737,3495,493
2024-12,海岳市,自营App,私域触达,老客户,4331,3044,703
2024-12,海岳市,自营App,内容合作,老客户,2647,1635,282
2024-12,海岳市,自营小程序,自然流量,新客户,11113,7038,1139
2024-12,海岳市,自营小程序,付费投放,新客户,7236,3554,414
2024-12,海岳市,自营小程序,私域触达,新客户,4652,3125,596
2024-12,海岳市,自营小程序,自然流量,老客户,7662,5113,1037
2024-12,海岳市,自营小程序,付费投放,老客户,4989,2589,378
2024-12,海岳市,自营小程序,私域触达,老客户,3208,2356,564
2024-12,海岳市,第三方平台,自然流量,新客户,9416,6173,1082
2024-12,海岳市,第三方平台,付费投放,新客户,6132,3017,381
2024-12,海岳市,第三方平台,内容合作,新客户,2409,1339,206
2024-12,海岳市,第三方平台,自然流量,老客户,6624,4461,943
2024-12,海岳市,第三方平台,付费投放,老客户,4313,2218,337
2024-12,海岳市,第三方平台,内容合作,老客户,1695,1043,194
2024-12,南浦市,自营App,自然流量,新客户,13517,8805,1423
2024-12,南浦市,自营App,付费投放,新客户,8802,4240,494
2024-12,南浦市,自营App,私域触达,新客户,5659,3837,732
2024-12,南浦市,自营App,内容合作,新客户,3458,1981,282
2024-12,南浦市,自营App,自然流量,老客户,9262,6350,1261
2024-12,南浦市,自营App,付费投放,老客户,6031,3098,443
2024-12,南浦市,自营App,私域触达,老客户,3877,2746,644
2024-12,南浦市,自营App,内容合作,老客户,2369,1475,258
2024-12,南浦市,自营小程序,自然流量,新客户,10309,6639,1073
2024-12,南浦市,自营小程序,付费投放,新客户,6713,3152,367
2024-12,南浦市,自营小程序,私域触达,新客户,4315,2870,548
2024-12,南浦市,自营小程序,自然流量,老客户,7238,4816,938
2024-12,南浦市,自营小程序,付费投放,老客户,4713,2456,345
2024-12,南浦市,自营小程序,私域触达,老客户,3030,2172,499
2024-12,南浦市,第三方平台,自然流量,新客户,8696,5488,951
2024-12,南浦市,第三方平台,付费投放,新客户,5663,2760,344
2024-12,南浦市,第三方平台,内容合作,新客户,2225,1242,190
2024-12,南浦市,第三方平台,自然流量,老客户,6366,4228,895
2024-12,南浦市,第三方平台,付费投放,老客户,4145,2162,330
2024-12,南浦市,第三方平台,内容合作,老客户,1629,982,183
2024-12,榕川市,自营App,自然流量,新客户,11520,7376,1192
2024-12,榕川市,自营App,付费投放,新客户,7502,3680,428
2024-12,榕川市,自营App,私域触达,新客户,4822,3330,635
2024-12,榕川市,自营App,内容合作,新客户,2947,1693,241
2024-12,榕川市,自营App,自然流量,老客户,7951,5420,1074
2024-12,榕川市,自营App,付费投放,老客户,5177,2634,376
2024-12,榕川市,自营App,私域触达,老客户,3328,2353,550
2024-12,榕川市,自营App,内容合作,老客户,2034,1247,218
2024-12,榕川市,自营小程序,自然流量,新客户,8530,5577,901
2024-12,榕川市,自营小程序,付费投放,新客户,5554,2688,313
2024-12,榕川市,自营小程序,私域触达,新客户,3571,2402,458
2024-12,榕川市,自营小程序,自然流量,老客户,6085,4187,828
2024-12,榕川市,自营小程序,付费投放,老客户,3962,2058,293
2024-12,榕川市,自营小程序,私域触达,老客户,2547,1867,436
2024-12,榕川市,第三方平台,自然流量,新客户,7464,4835,851
2024-12,榕川市,第三方平台,付费投放,新客户,4860,2335,296
2024-12,榕川市,第三方平台,内容合作,新客户,1909,1081,168
2024-12,榕川市,第三方平台,自然流量,老客户,5455,3784,793
2024-12,榕川市,第三方平台,付费投放,老客户,3552,1859,281
2024-12,榕川市,第三方平台,内容合作,老客户,1395,858,158
2025-01,北辰市,自营App,自然流量,新客户,9278,5864,952
2025-01,北辰市,自营App,付费投放,新客户,6041,2871,335
2025-01,北辰市,自营App,私域触达,新客户,3884,2633,504
2025-01,北辰市,自营App,内容合作,新客户,2373,1342,192
2025-01,北辰市,自营App,自然流量,老客户,6885,4662,941
2025-01,北辰市,自营App,付费投放,老客户,4483,2282,332
2025-01,北辰市,自营App,私域触达,老客户,2882,2085,497
2025-01,北辰市,自营App,内容合作,老客户,1761,1085,193
2025-01,北辰市,自营小程序,自然流量,新客户,6819,4383,718
2025-01,北辰市,自营小程序,付费投放,新客户,4440,2083,246
2025-01,北辰市,自营小程序,私域触达,新客户,2854,1950,377
2025-01,北辰市,自营小程序,自然流量,老客户,4925,3308,645
2025-01,北辰市,自营小程序,付费投放,老客户,3207,1700,239
2025-01,北辰市,自营小程序,私域触达,老客户,2062,1462,336
2025-01,北辰市,第三方平台,自然流量,新客户,6211,4058,693
2025-01,北辰市,第三方平台,付费投放,新客户,4045,1937,238
2025-01,北辰市,第三方平台,内容合作,新客户,1589,927,139
2025-01,北辰市,第三方平台,自然流量,老客户,4523,3129,661
2025-01,北辰市,第三方平台,付费投放,老客户,2946,1514,230
2025-01,北辰市,第三方平台,内容合作,老客户,1157,696,130
2025-01,云岭市,自营App,自然流量,新客户,8091,5176,847
2025-01,云岭市,自营App,付费投放,新客户,5269,2512,296
2025-01,云岭市,自营App,私域触达,新客户,3387,2301,444
2025-01,云岭市,自营App,内容合作,新客户,2070,1176,169
2025-01,云岭市,自营App,自然流量,老客户,5464,3735,751
2025-01,云岭市,自营App,付费投放,老客户,3558,1873,271
2025-01,云岭市,自营App,私域触达,老客户,2287,1614,383
2025-01,云岭市,自营App,内容合作,老客户,1398,838,148
2025-01,云岭市,自营小程序,自然流量,新客户,5935,3878,623
2025-01,云岭市,自营小程序,付费投放,新客户,3864,1817,210
2025-01,云岭市,自营小程序,私域触达,新客户,2484,1709,324
2025-01,云岭市,自营小程序,自然流量,老客户,4344,2996,590
2025-01,云岭市,自营小程序,付费投放,老客户,2829,1488,211
2025-01,云岭市,自营小程序,私域触达,老客户,1818,1277,297
2025-01,云岭市,第三方平台,自然流量,新客户,5147,3295,565
2025-01,云岭市,第三方平台,付费投放,新客户,3351,1648,204
2025-01,云岭市,第三方平台,内容合作,新客户,1317,751,113
2025-01,云岭市,第三方平台,自然流量,老客户,3624,2477,528
2025-01,云岭市,第三方平台,付费投放,老客户,2360,1240,191
2025-01,云岭市,第三方平台,内容合作,老客户,927,556,104
2025-01,东澜市,自营App,自然流量,新客户,13338,8677,1432
2025-01,东澜市,自营App,付费投放,新客户,8685,4163,495
2025-01,东澜市,自营App,私域触达,新客户,5583,3882,756
2025-01,东澜市,自营App,内容合作,新客户,3412,1950,283
2025-01,东澜市,自营App,自然流量,老客户,9711,6461,1272
2025-01,东澜市,自营App,付费投放,老客户,6323,3356,475
2025-01,东澜市,自营App,私域触达,老客户,4065,2970,690
2025-01,东澜市,自营App,内容合作,老客户,2484,1523,264
2025-01,东澜市,自营小程序,自然流量,新客户,9799,6261,1008
2025-01,东澜市,自营小程序,付费投放,新客户,6380,3057,355
2025-01,东澜市,自营小程序,私域触达,新客户,4102,2847,541
2025-01,东澜市,自营小程序,自然流量,老客户,6994,4823,963
2025-01,东澜市,自营小程序,付费投放,老客户,4554,2417,347
2025-01,东澜市,自营小程序,私域触达,老客户,2928,2102,495
2025-01,东澜市,第三方平台,自然流量,新客户,8440,5403,937
2025-01,东澜市,第三方平台,付费投放,新客户,5495,2680,335
2025-01,东澜市,第三方平台,内容合作,新客户,2159,1222,187
2025-01,东澜市,第三方平台,自然流量,老客户,6393,4407,925
2025-01,东澜市,第三方平台,付费投放,老客户,4163,2206,333
2025-01,东澜市,第三方平台,内容合作,老客户,1635,1000,185
2025-01,海岳市,自营App,自然流量,新客户,11244,7153,1172
2025-01,海岳市,自营App,付费投放,新客户,7322,3590,424
2025-01,海岳市,自营App,私域触达,新客户,4707,3136,606
2025-01,海岳市,自营App,内容合作,新客户,2877,1654,238
2025-01,海岳市,自营App,自然流量,老客户,7873,5486,1104
2025-01,海岳市,自营App,付费投放,老客户,5127,2643,383
2025-01,海岳市,自营App,私域触达,老客户,3296,2337,555
2025-01,海岳市,自营App,内容合作,老客户,2014,1217,216
2025-01,海岳市,自营小程序,自然流量,新客户,8435,5285,845
2025-01,海岳市,自营小程序,付费投放,新客户,5493,2631,303
2025-01,海岳市,自营小程序,私域触达,新客户,3531,2383,450
2025-01,海岳市,自营小程序,自然流量,老客户,6060,4052,806
2025-01,海岳市,自营小程序,付费投放,老客户,3946,2092,300
2025-01,海岳市,自营小程序,私域触达,老客户,2536,1796,422
2025-01,海岳市,第三方平台,自然流量,新客户,7404,4692,825
2025-01,海岳市,第三方平台,付费投放,新客户,4821,2351,298
2025-01,海岳市,第三方平台,内容合作,新客户,1894,1063,164
2025-01,海岳市,第三方平台,自然流量,老客户,5295,3621,748
2025-01,海岳市,第三方平台,付费投放,老客户,3448,1771,264
2025-01,海岳市,第三方平台,内容合作,老客户,1355,835,152
2025-01,南浦市,自营App,自然流量,新客户,10596,6701,1094
2025-01,南浦市,自营App,付费投放,新客户,6900,3252,382
2025-01,南浦市,自营App,私域触达,新客户,4435,3081,594
2025-01,南浦市,自营App,内容合作,新客户,2711,1573,226
2025-01,南浦市,自营App,自然流量,老客户,7285,4840,956
2025-01,南浦市,自营App,付费投放,老客户,4744,2471,352
2025-01,南浦市,自营App,私域触达,老客户,3049,2217,517
2025-01,南浦市,自营App,内容合作,老客户,1864,1109,193
2025-01,南浦市,自营小程序,自然流量,新客户,7970,5106,829
2025-01,南浦市,自营小程序,付费投放,新客户,5190,2467,288
2025-01,南浦市,自营小程序,私域触达,新客户,3336,2314,443
2025-01,南浦市,自营小程序,自然流量,老客户,5657,3861,762
2025-01,南浦市,自营小程序,付费投放,老客户,3683,1919,272
2025-01,南浦市,自营小程序,私域触达,老客户,2368,1731,403
2025-01,南浦市,第三方平台,自然流量,新客户,6699,4241,727
2025-01,南浦市,第三方平台,付费投放,新客户,4362,2063,255
2025-01,南浦市,第三方平台,内容合作,新客户,1714,961,145
2025-01,南浦市,第三方平台,自然流量,老客户,4825,3320,697
2025-01,南浦市,第三方平台,付费投放,老客户,3142,1624,245
2025-01,南浦市,第三方平台,内容合作,老客户,1234,759,140
2025-01,榕川市,自营App,自然流量,新客户,8565,5542,892
2025-01,榕川市,自营App,付费投放,新客户,5577,2650,307
2025-01,榕川市,自营App,私域触达,新客户,3585,2451,466
2025-01,榕川市,自营App,内容合作,新客户,2191,1224,173
2025-01,榕川市,自营App,自然流量,老客户,6193,4172,834
2025-01,榕川市,自营App,付费投放,老客户,4033,2093,301
2025-01,榕川市,自营App,私域触达,老客户,2593,1838,433
2025-01,榕川市,自营App,内容合作,老客户,1584,965,170
2025-01,榕川市,自营小程序,自然流量,新客户,6747,4396,708
2025-01,榕川市,自营小程序,付费投放,新客户,4394,2082,242
2025-01,榕川市,自营小程序,私域触达,新客户,2824,1961,373
2025-01,榕川市,自营小程序,自然流量,老客户,4731,3261,652
2025-01,榕川市,自营小程序,付费投放,老客户,3081,1625,234
2025-01,榕川市,自营小程序,私域触达,老客户,1980,1440,339
2025-01,榕川市,第三方平台,自然流量,新客户,5912,3702,650
2025-01,榕川市,第三方平台,付费投放,新客户,3850,1835,232
2025-01,榕川市,第三方平台,内容合作,新客户,1513,858,133
2025-01,榕川市,第三方平台,自然流量,老客户,4232,2872,598
2025-01,榕川市,第三方平台,付费投放,老客户,2756,1451,217
2025-01,榕川市,第三方平台,内容合作,老客户,1082,670,123
2025-02,北辰市,自营App,自然流量,新客户,8438,5497,912
2025-02,北辰市,自营App,付费投放,新客户,5494,2639,315
2025-02,北辰市,自营App,私域触达,新客户,3532,2434,476
2025-02,北辰市,自营App,内容合作,新客户,2159,1220,178
2025-02,北辰市,自营App,自然流量,老客户,6006,4162,826
2025-02,北辰市,自营App,付费投放,老客户,3911,2007,286
2025-02,北辰市,自营App,私域触达,老客户,2514,1849,433
2025-02,北辰市,自营App,内容合作,老客户,1536,955,167
2025-02,北辰市,自营小程序,自然流量,新客户,6202,3987,637
2025-02,北辰市,自营小程序,付费投放,新客户,4039,1949,224
2025-02,北辰市,自营小程序,私域触达,新客户,2596,1802,339
2025-02,北辰市,自营小程序,自然流量,老客户,4533,3028,593
2025-02,北辰市,自营小程序,付费投放,老客户,2952,1550,218
2025-02,北辰市,自营小程序,私域触达,老客户,1897,1353,312
2025-02,北辰市,第三方平台,自然流量,新客户,5733,3606,628
2025-02,北辰市,第三方平台,付费投放,新客户,3733,1790,225
2025-02,北辰市,第三方平台,内容合作,新客户,1467,848,130
2025-02,北辰市,第三方平台,自然流量,老客户,3953,2628,548
2025-02,北辰市,第三方平台,付费投放,老客户,2574,1358,204
2025-02,北辰市,第三方平台,内容合作,老客户,1011,616,113
