month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv,refund_amount
2024-09,云岭市,自营App,清洁用品,清洁工具,新客户,会员优惠,30,33,56,1925.84,99.97
2024-09,云岭市,自营App,清洁用品,家居耗材,新客户,无促销,148,165,277,6855.75,351.25
2024-09,云岭市,自营App,清洁用品,家居耗材,新客户,优惠券,44,49,83,1919.79,101.50
2024-09,云岭市,自营App,清洁用品,家居耗材,新客户,平台大促,24,27,45,944.55,49.56
2024-09,云岭市,自营App,清洁用品,家居耗材,新客户,会员优惠,27,30,50,1145.50,60.19
2024-09,云岭市,自营App,清洁用品,清洁工具,老客户,无促销,150,200,341,13033.02,663.47
2024-09,云岭市,自营App,清洁用品,清洁工具,老客户,优惠券,44,58,98,3443.72,176.81
2024-09,云岭市,自营App,清洁用品,清洁工具,老客户,平台大促,25,33,55,1735.80,87.89
2024-09,云岭市,自营App,清洁用品,清洁工具,老客户,会员优惠,44,57,97,3335.83,173.17
2024-09,云岭市,自营App,清洁用品,家居耗材,老客户,无促销,133,176,298,7375.50,377.88
2024-09,云岭市,自营App,清洁用品,家居耗材,老客户,优惠券,39,52,86,1989.18,105.17
2024-09,云岭市,自营App,清洁用品,家居耗材,老客户,平台大促,22,28,46,965.54,50.66
2024-09,云岭市,自营App,清洁用品,家居耗材,老客户,会员优惠,39,52,87,1993.17,104.73
2024-09,云岭市,自营App,小家电,厨房小电,新客户,无促销,125,135,152,33041.76,3155.42
2024-09,云岭市,自营App,小家电,厨房小电,新客户,优惠券,37,41,46,9257.50,911.16
2024-09,云岭市,自营App,小家电,厨房小电,新客户,平台大促,20,22,25,4600.25,441.32
2024-09,云岭市,自营App,小家电,厨房小电,新客户,会员优惠,23,25,28,5620.16,543.91
2024-09,云岭市,自营App,小家电,生活电器,新客户,无促销,111,123,136,23154.00,2339.88
2024-09,云岭市,自营App,小家电,生活电器,新客户,优惠券,33,37,41,6505.47,658.95
2024-09,云岭市,自营App,小家电,生活电器,新客户,平台大促,18,20,22,3094.30,298.36
2024-09,云岭市,自营App,小家电,生活电器,新客户,会员优惠,20,22,25,3836.25,389.78
2024-09,云岭市,自营App,小家电,厨房小电,老客户,无促销,112,149,167,36302.46,3466.81
2024-09,云岭市,自营App,小家电,厨房小电,老客户,优惠券,33,43,49,9861.25,970.59
2024-09,云岭市,自营App,小家电,厨房小电,老客户,平台大促,19,25,28,5152.28,494.27
2024-09,云岭市,自营App,小家电,厨房小电,老客户,会员优惠,33,44,49,9835.28,951.83
2024-09,云岭市,自营App,小家电,生活电器,老客户,无促销,99,131,144,24516.00,2477.52
2024-09,云岭市,自营App,小家电,生活电器,老客户,优惠券,29,38,43,6822.81,691.09
2024-09,云岭市,自营App,小家电,生活电器,老客户,平台大促,16,21,24,3375.60,325.49
2024-09,云岭市,自营App,小家电,生活电器,老客户,会员优惠,30,40,44,6751.80,686.02
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,新客户,无促销,125,139,194,13259.90,834.66
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,37,41,59,3719.95,239.30
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,21,23,33,1856.91,119.06
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,23,25,35,2149.35,134.77
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,新客户,无促销,111,120,169,5489.12,333.77
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,33,36,50,1490.50,93.01
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,18,20,29,793.73,49.60
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,20,22,32,943.04,59.83
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,老客户,无促销,100,131,186,12713.10,800.24
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,30,39,56,3530.80,227.13
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,16,21,30,1688.10,108.23
2024-09,云岭市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,30,39,55,3377.55,211.79
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,老客户,无促销,89,117,164,5326.72,323.90
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,26,34,49,1460.69,91.15
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,15,20,28,766.36,47.89
2024-09,云岭市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,26,35,50,1473.50,93.48
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,新客户,无促销,97,105,164,6686.28,488.22
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,29,32,50,1917.00,143.35
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,16,18,28,962.36,68.68
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,17,19,29,1091.85,77.94
2024-09,云岭市,自营小程序,收纳用品,空间整理,新客户,无促销,86,95,149,8224.80,615.00
2024-09,云岭市,自营小程序,收纳用品,空间整理,新客户,优惠券,25,28,43,2215.79,165.73
2024-09,云岭市,自营小程序,收纳用品,空间整理,新客户,平台大促,14,16,25,1157.25,83.76
2024-09,云岭市,自营小程序,收纳用品,空间整理,新客户,会员优惠,15,16,25,1251.75,92.91
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,老客户,无促销,81,105,161,6563.97,479.29
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,老客户,优惠券,24,31,49,1878.66,140.48
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,老客户,平台大促,13,17,26,893.62,63.78
2024-09,云岭市,自营小程序,收纳用品,衣物收纳,老客户,会员优惠,24,31,49,1844.85,131.69
2024-09,云岭市,自营小程序,收纳用品,空间整理,老客户,无促销,72,94,145,8004.00,598.49
2024-09,云岭市,自营小程序,收纳用品,空间整理,老客户,优惠券,21,27,41,2112.73,158.02
2024-09,云岭市,自营小程序,收纳用品,空间整理,老客户,平台大促,12,15,23,1064.67,77.06
2024-09,云岭市,自营小程序,收纳用品,空间整理,老客户,会员优惠,21,27,42,2102.94,156.08
2024-09,云岭市,自营小程序,清洁用品,清洁工具,新客户,无促销,113,125,213,8008.80,414.18
2024-09,云岭市,自营小程序,清洁用品,清洁工具,新客户,优惠券,33,36,61,2097.79,108.48
2024-09,云岭市,自营小程序,清洁用品,清洁工具,新客户,平台大促,19,21,35,1097.25,56.97
2024-09,云岭市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,20,22,37,1252.82,63.11
2024-09,云岭市,自营小程序,清洁用品,家居耗材,新客户,无促销,100,110,186,4532.82,230.60
2024-09,云岭市,自营小程序,清洁用品,家居耗材,新客户,优惠券,30,33,56,1265.04,65.55
2024-09,云岭市,自营小程序,清洁用品,家居耗材,新客户,平台大促,17,19,32,661.44,34.10
2024-09,云岭市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,18,20,33,739.53,38.38
2024-09,云岭市,自营小程序,清洁用品,清洁工具,老客户,无促销,95,127,215,8084.00,418.07
2024-09,云岭市,自营小程序,清洁用品,清洁工具,老客户,优惠券,28,37,63,2166.57,112.04
2024-09,云岭市,自营小程序,清洁用品,清洁工具,老客户,平台大促,15,20,34,1065.90,55.35
2024-09,云岭市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,28,36,59,1997.74,100.63
2024-09,云岭市,自营小程序,清洁用品,家居耗材,老客户,无促销,84,109,186,4532.82,230.60
2024-09,云岭市,自营小程序,清洁用品,家居耗材,老客户,优惠券,25,33,55,1242.45,64.38
2024-09,云岭市,自营小程序,清洁用品,家居耗材,老客户,平台大促,14,19,32,661.44,34.10
2024-09,云岭市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,25,32,55,1232.55,63.97
2024-09,云岭市,自营小程序,小家电,厨房小电,新客户,无促销,84,91,100,21404.00,2080.34
2024-09,云岭市,自营小程序,小家电,厨房小电,新客户,优惠券,25,28,32,6376.64,619.49
2024-09,云岭市,自营小程序,小家电,厨房小电,新客户,平台大促,14,16,18,3232.44,307.75
2024-09,云岭市,自营小程序,小家电,厨房小电,新客户,会员优惠,15,17,19,3713.74,371.19
2024-09,云岭市,自营小程序,小家电,生活电器,新客户,无促销,75,81,90,14950.80,1431.59
2024-09,云岭市,自营小程序,小家电,生活电器,新客户,优惠券,22,24,27,4200.66,405.28
2024-09,云岭市,自营小程序,小家电,生活电器,新客户,平台大促,12,13,15,2101.80,200.72
2024-09,云岭市,自营小程序,小家电,生活电器,新客户,会员优惠,14,15,17,2586.55,251.58
2024-09,云岭市,自营小程序,小家电,厨房小电,老客户,无促销,71,93,103,22046.12,2142.75
2024-09,云岭市,自营小程序,小家电,厨房小电,老客户,优惠券,21,27,31,6177.37,600.13
2024-09,云岭市,自营小程序,小家电,厨房小电,老客户,平台大促,12,16,18,3232.44,307.75
2024-09,云岭市,自营小程序,小家电,厨房小电,老客户,会员优惠,21,28,31,6059.26,605.62
2024-09,云岭市,自营小程序,小家电,生活电器,老客户,无促销,63,82,92,15283.04,1463.40
2024-09,云岭市,自营小程序,小家电,生活电器,老客户,优惠券,19,25,28,4356.24,420.29
2024-09,云岭市,自营小程序,小家电,生活电器,老客户,平台大促,10,13,15,2101.80,200.72
2024-09,云岭市,自营小程序,小家电,生活电器,老客户,会员优惠,19,25,28,4260.20,414.37
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,新客户,无促销,94,102,146,10418.56,632.14
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,28,31,44,2877.60,183.97
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,15,17,24,1436.16,87.09
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,17,19,27,1753.92,113.15
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,新客户,无促销,84,93,134,4609.60,280.43
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,25,28,40,1273.20,76.98
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,14,15,21,593.04,37.50
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,15,17,24,742.80,47.77
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,老客户,无促销,81,106,148,10561.28,640.80
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,24,31,44,2877.60,183.97
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,13,17,24,1436.16,87.09
2024-09,云岭市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,24,32,46,2988.16,192.78
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,老客户,无促销,72,96,135,4644.00,282.52
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,21,27,38,1209.54,73.13
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,12,15,21,593.04,37.50
2024-09,云岭市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,22,29,41,1268.95,81.61
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,新客户,无促销,73,81,126,5479.74,392.47
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,21,23,35,1423.10,105.08
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,12,13,20,734.80,53.49
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,13,14,22,856.90,62.87
2024-09,云岭市,第三方平台,收纳用品,空间整理,新客户,无促销,65,71,111,6378.06,468.17
2024-09,云岭市,第三方平台,收纳用品,空间整理,新客户,优惠券,19,21,32,1735.36,123.51
2024-09,云岭市,第三方平台,收纳用品,空间整理,新客户,平台大促,11,12,19,927.58,65.59
2024-09,云岭市,第三方平台,收纳用品,空间整理,新客户,会员优惠,12,13,20,1048.00,75.13
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,老客户,无促销,67,86,132,5740.68,411.15
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,20,26,41,1667.06,123.09
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,11,14,21,771.54,56.17
2024-09,云岭市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,20,26,40,1558.00,114.30
2024-09,云岭市,第三方平台,收纳用品,空间整理,老客户,无促销,59,77,117,6722.82,493.47
2024-09,云岭市,第三方平台,收纳用品,空间整理,老客户,优惠券,17,22,34,1843.82,131.23
2024-09,云岭市,第三方平台,收纳用品,空间整理,老客户,平台大促,10,13,20,976.40,69.05
2024-09,云岭市,第三方平台,收纳用品,空间整理,老客户,会员优惠,18,24,38,1991.20,142.76
2024-09,云岭市,第三方平台,清洁用品,清洁工具,新客户,无促销,86,94,156,6138.60,316.14
2024-09,云岭市,第三方平台,清洁用品,清洁工具,新客户,优惠券,25,28,47,1715.03,90.71
2024-09,云岭市,第三方平台,清洁用品,清洁工具,新客户,平台大促,14,16,27,898.02,44.77
2024-09,云岭市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,16,18,30,1066.20,56.86
2024-09,云岭市,第三方平台,清洁用品,家居耗材,新客户,无促销,76,85,142,3622.42,185.97
2024-09,云岭市,第三方平台,清洁用品,家居耗材,新客户,优惠券,23,25,42,1008.42,51.33
2024-09,云岭市,第三方平台,清洁用品,家居耗材,新客户,平台大促,13,14,24,517.44,27.08
2024-09,云岭市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,14,16,27,639.90,32.30
2024-09,云岭市,第三方平台,清洁用品,清洁工具,老客户,无促销,78,102,171,6728.85,346.54
2024-09,云岭市,第三方平台,清洁用品,清洁工具,老客户,优惠券,23,30,51,1860.99,98.43
2024-09,云岭市,第三方平台,清洁用品,清洁工具,老客户,平台大促,13,17,28,931.28,46.43
2024-09,云岭市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,23,31,52,1848.08,98.56
2024-09,云岭市,第三方平台,清洁用品,家居耗材,老客户,无促销,70,90,154,3928.54,201.69
2024-09,云岭市,第三方平台,清洁用品,家居耗材,老客户,优惠券,21,27,45,1080.45,54.99
2024-09,云岭市,第三方平台,清洁用品,家居耗材,老客户,平台大促,11,14,23,495.88,25.95
2024-09,云岭市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,21,27,46,1090.20,55.03
2024-09,云岭市,第三方平台,小家电,厨房小电,新客户,无促销,64,71,79,17620.16,1757.13
2024-09,云岭市,第三方平台,小家电,厨房小电,新客户,优惠券,19,21,24,4996.32,482.75
2024-09,云岭市,第三方平台,小家电,厨房小电,新客户,平台大促,10,11,12,2253.96,220.52
2024-09,云岭市,第三方平台,小家电,厨房小电,新客户,会员优惠,12,13,15,3044.55,309.41
2024-09,云岭市,第三方平台,小家电,生活电器,新客户,无促销,56,62,69,11904.57,1196.13
2024-09,云岭市,第三方平台,小家电,生活电器,新客户,优惠券,17,19,21,3401.16,341.35
2024-09,云岭市,第三方平台,小家电,生活电器,新客户,平台大促,9,10,11,1627.01,159.96
2024-09,云岭市,第三方平台,小家电,生活电器,新客户,会员优惠,10,11,12,1884.72,188.08
2024-09,云岭市,第三方平台,小家电,厨房小电,老客户,无促销,58,77,88,19627.52,1957.31
2024-09,云岭市,第三方平台,小家电,厨房小电,老客户,优惠券,17,23,25,5204.50,502.86
2024-09,云岭市,第三方平台,小家电,厨房小电,老客户,平台大促,10,13,15,2817.45,275.65
2024-09,云岭市,第三方平台,小家电,厨房小电,老客户,会员优惠,17,23,25,5074.25,515.69
2024-09,云岭市,第三方平台,小家电,生活电器,老客户,无促销,51,68,75,12939.75,1300.14
2024-09,云岭市,第三方平台,小家电,生活电器,老客户,优惠券,15,19,21,3401.16,341.35
2024-09,云岭市,第三方平台,小家电,生活电器,老客户,平台大促,9,12,13,1922.83,189.05
2024-09,云岭市,第三方平台,小家电,生活电器,老客户,会员优惠,15,19,22,3455.32,344.81
2024-09,东澜市,自营App,厨房用品,烹饪器具,新客户,无促销,325,357,499,34351.16,1741.17
2024-09,东澜市,自营App,厨房用品,烹饪器具,新客户,优惠券,96,107,154,9989.98,523.02
2024-09,东澜市,自营App,厨房用品,烹饪器具,新客户,平台大促,53,59,83,4766.69,244.08
2024-09,东澜市,自营App,厨房用品,烹饪器具,新客户,会员优惠,59,66,94,5938.92,311.30
2024-09,东澜市,自营App,厨房用品,餐厨工具,新客户,无促销,288,318,459,15124.05,760.46
2024-09,东澜市,自营App,厨房用品,餐厨工具,新客户,优惠券,85,95,133,4060.49,211.23
